age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,capital_gain_bin,capital_loss_bin,fnlwgt_scaled,capital_gain_scaled,capital_loss_scaled,native_country_freq
33,Private,168782,Assoc-voc,11,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K,0,0,-0.06798815182085952,0.0,0.0,0.916298060564818
38,Private,78247,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,0,0,-0.8186353865893371,0.0,0.0,0.916298060564818
32,Private,272944,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0.7956437835406488,0.0,0.0,0.916298060564818
63,Local-gov,109849,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,21,United-States,<=50K,0,0,-0.5566156824621661,0.0,0.0,0.916298060564818
33,Private,62155,Some-college,10,Never-married,Sales,Not-in-family,Black,Male,0,0,35,United-States,<=50K,0,0,-0.9520579889187604,0.0,0.0,0.916298060564818
49,Self-emp-not-inc,171540,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K,0,0,-0.0451209173425753,0.0,0.0,0.916298060564818
67,Private,37170,7th-8th,4,Divorced,Other-service,Not-in-family,White,Male,0,0,3,United-States,<=50K,0,0,-1.1592145710217086,0.0,0.0,0.916298060564818
59,Private,193895,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0.14022970874953622,0.0,0.0,0.916298060564818
24,Federal-gov,112683,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,32,United-States,<=50K,0,0,-0.5331183138938348,0.0,0.0,0.916298060564818
32,State-gov,400132,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,0,0,1.8501897657103414,0.0,0.0,0.916298060564818
23,Private,268145,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K,0,0,0.7558541322493921,0.0,0.0,0.916298060564818
48,Private,95661,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,43,United-States,<=50K,0,0,-0.6742517675883068,0.0,0.0,0.916298060564818
28,Private,115677,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Male,0,0,32,United-States,<=50K,0,0,-0.5082943472411942,0.0,0.0,0.916298060564818
52,Private,202956,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0.21535661651158597,0.0,0.0,0.916298060564818
19,Private,176570,11th,7,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,60,United-States,<=50K,0,0,-0.0034159900670968435,0.0,0.0,0.916298060564818
22,Private,219941,Some-college,10,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,<=50K,0,0,0.35618329439906143,0.0,0.0,0.916298060564818
61,Local-gov,28375,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,70,United-States,<=50K,0,0,-1.2321360094685938,0.0,0.0,0.916298060564818
20,Private,283969,Some-college,10,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,15,United-States,<=50K,0,0,0.8870546827875971,0.0,0.0,0.916298060564818
29,Private,178649,HS-grad,9,Married-spouse-absent,Other-service,Not-in-family,White,Female,0,0,20,France,<=50K,0,0,0.013821493790899123,0.0,0.0,0.001531133038448452
36,Private,160120,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Vietnam,<=50K,0,0,-0.13980685561016257,0.0,0.0,0.001701258931609391
32,Private,177675,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,0,0,0.005745827952665322,0.0,0.0,0.916298060564818
32,Private,119124,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K,0,0,-0.4797144497623524,0.0,0.0,0.916298060564818
53,Private,608184,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,1902,40,United-States,>50K,0,0,3.575198419690032,0.0,7.551186867296149,0.916298060564818
22,Private,201729,9th,5,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,30,United-States,<=50K,0,0,0.20518326745253784,0.0,0.0,0.916298060564818
28,Private,233275,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,<=50K,0,0,0.46673866225020055,0.0,0.0,0.916298060564818
57,Private,206206,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,0,0,0.24230314009912174,0.0,0.0,0.916298060564818
52,Private,158993,HS-grad,9,Divorced,Other-service,Other-relative,Black,Female,0,0,38,United-States,<=50K,0,0,-0.1491510808665173,0.0,0.0,0.916298060564818
49,Self-emp-inc,143482,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,65,United-States,>50K,0,0,-0.2777564739022919,0.0,0.0,0.916298060564818
28,Private,190350,9th,5,Married-civ-spouse,Protective-serv,Wife,Black,Female,0,0,40,United-States,<=50K,0,0,0.11083726994405488,0.0,0.0,0.916298060564818
36,Private,176458,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,28,United-States,<=50K,0,0,-0.004344608726113462,0.0,0.0,0.916298060564818
31,Private,81846,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K,0,0,-0.7887952209304013,0.0,0.0,0.916298060564818
19,Private,383637,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K,0,0,1.7134257944560638,0.0,0.0,0.916298060564818
43,Private,55395,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0,-1.0081067579808347,0.0,0.0,0.916298060564818
26,Private,122999,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,8614,0,40,United-States,>50K,0,0,-0.4475859024079828,9.06126014896203,0.0,0.916298060564818
42,Local-gov,121012,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,0,0,-0.46406059236750086,0.0,0.0,0.916298060564818
41,Private,220531,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,0,0,0.3610751248349525,0.0,0.0,0.916298060564818
26,Self-emp-not-inc,86646,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K,0,0,-0.7489972784011176,0.0,0.0,0.916298060564818
39,Local-gov,166497,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,>50K,0,0,-0.0869336307124039,0.0,0.0,0.916298060564818
46,Self-emp-inc,168796,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K,0,0,-0.06787207448848244,0.0,0.0,0.916298060564818
37,Private,200863,Some-college,10,Widowed,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K,0,0,0.19800305532121293,0.0,0.0,0.916298060564818
42,Private,39324,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,0,0,-1.1413552443116926,0.0,0.0,0.916298060564818
22,Private,51111,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,-1.0436264216882205,0.0,0.0,0.916298060564818
27,Private,119170,11th,7,Never-married,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,<=50K,0,0,-0.47933305281311345,0.0,0.0,0.916298060564818
47,Private,363418,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,70,United-States,>50K,0,0,1.5457852527894833,0.0,0.0,0.916298060564818
32,Private,235862,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K,0,0,0.488188095025879,0.0,0.0,0.916298060564818
24,Private,174461,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,45,United-States,<=50K,0,0,-0.020902211065900834,0.0,0.0,0.916298060564818
33,Local-gov,256529,HS-grad,9,Separated,Other-service,Own-child,White,Female,0,0,80,United-States,<=50K,0,0,0.6595431113285258,0.0,0.0,0.916298060564818
28,Self-emp-not-inc,254989,11th,7,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K,0,0,0.6467746047670473,0.0,0.0,0.916298060564818
39,Private,174938,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,-0.016947290527053273,0.0,0.0,0.916298060564818
38,Private,184801,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K,0,0,0.06482919013259762,0.0,0.0,0.916298060564818
38,Private,169469,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,80,United-States,<=50K,0,0,-0.06229207129635579,0.0,0.0,0.916298060564818
53,Private,346871,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Male,4787,0,46,United-States,>50K,0,0,1.4085901371578051,8.473868066677865,0.0,0.916298060564818
58,Private,361870,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,30,United-States,<=50K,0,0,1.5329504163237895,0.0,0.0,0.916298060564818
30,Private,227359,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K,0,0,0.4176876980828585,0.0,0.0,0.916298060564818
35,Private,30565,HS-grad,9,Married-AF-spouse,Other-service,Wife,White,Female,0,0,40,United-States,>50K,0,0,-1.2139781981896083,0.0,0.0,0.916298060564818
55,Private,49996,11th,7,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,<=50K,0,0,-1.0528711520882519,0.0,0.0,0.916298060564818
31,Private,332379,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,1.2884335156714763,0.0,0.0,0.916298060564818
44,Private,443040,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K,0,0,2.205950206970029,0.0,0.0,0.916298060564818
20,Private,107658,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,10,United-States,<=50K,0,0,-0.5747817849791786,0.0,0.0,0.916298060564818
61,Private,60641,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K,0,0,-0.9646109232915386,0.0,0.0,0.916298060564818
78,Private,292019,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States,<=50K,0,0,0.9537991489044165,0.0,0.0,0.916298060564818
43,Private,175224,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,Nicaragua,<=50K,0,0,-0.014575996451350125,0.0,0.0,0.0010207553589656345
65,Private,264188,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,24,United-States,<=50K,0,0,0.723045703376814,0.0,0.0,0.916298060564818
47,Private,47247,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K,0,0,-1.0756637654242938,0.0,0.0,0.916298060564818
47,Private,101684,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0,-0.6243136409520829,0.0,0.0,0.916298060564818
33,Self-emp-not-inc,199539,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,United-States,<=50K,0,0,0.1870254561735522,0.0,0.0,0.916298060564818
61,Federal-gov,178312,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0.011027346575822335,0.0,0.0,0.916298060564818
32,Private,207937,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,0.25665527312374464,0.0,0.0,0.916298060564818
25,Private,174592,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,<=50K,0,0,-0.01981605888437247,0.0,0.0,0.916298060564818
19,Private,301911,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,35,Laos,<=50K,0,0,1.0358160754668486,0.0,0.0,0.0005103776794828172
23,Private,211049,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,4101,0,40,United-States,<=50K,0,0,0.28245760586356355,8.319229938632326,0.0,0.916298060564818
38,Private,203761,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Female,2354,0,40,United-States,<=50K,0,0,0.2220310631232679,7.764296006450518,0.0,0.916298060564818
36,Self-emp-not-inc,90159,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K,0,0,-0.7198701592124982,0.0,0.0,0.916298060564818
27,Private,138705,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,53,United-States,<=50K,0,0,-0.31736371795695606,0.0,0.0,0.916298060564818
38,Private,202683,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,0.21309310853023297,0.0,0.0,0.916298060564818
21,Private,204596,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K,0,0,0.22895424687575788,0.0,0.0,0.916298060564818
41,Private,29702,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,<=50K,0,0,-1.2211335366068523,0.0,0.0,0.916298060564818
72,Private,183616,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,England,<=50K,0,0,0.05500407307068073,0.0,0.0,0.003062266076896904
39,Private,86551,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K,0,0,-0.7497849460136764,0.0,0.0,0.916298060564818
20,Private,275357,Assoc-voc,11,Never-married,Tech-support,Own-child,White,Female,0,0,25,United-States,<=50K,0,0,0.8156505408996407,0.0,0.0,0.916298060564818
71,Self-emp-not-inc,78786,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,10,United-States,<=50K,0,0,-0.8141664092928196,0.0,0.0,0.916298060564818
28,Local-gov,213195,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,0,0,0.3002506026693641,0.0,0.0,0.916298060564818
43,State-gov,129298,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,0,0,-0.395359394076325,0.0,0.0,0.916298060564818
17,Federal-gov,104025,11th,7,Never-married,Exec-managerial,Own-child,White,Male,0,0,18,United-States,<=50K,0,0,-0.6049038527310302,0.0,0.0,0.916298060564818
45,Private,213620,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K,0,0,0.30377437883081104,0.0,0.0,0.916298060564818
33,Private,178449,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,49,United-States,<=50K,0,0,0.012163246185512306,0.0,0.0,0.916298060564818
38,Private,130813,HS-grad,9,Divorced,Machine-op-inspct,Other-relative,White,Female,0,0,40,United-States,<=50K,0,0,-0.38279816846551984,0.0,0.0,0.916298060564818
18,Private,142647,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K,0,0,-0.28467965765478187,0.0,0.0,0.916298060564818
33,Private,112358,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,32,United-States,<=50K,0,0,-0.5358129662525885,0.0,0.0,0.916298060564818
55,Private,193130,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,1887,40,United-States,>50K,0,0,0.13388691165893163,0.0,7.543273346705446,0.916298060564818
27,Private,204788,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0.23054616457692922,0.0,0.0,0.916298060564818
34,Private,180284,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K,0,0,0.027377667964936354,0.0,0.0,0.916298060564818
17,Private,144114,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K,0,0,-0.2725164114692696,0.0,0.0,0.916298060564818
34,Private,153942,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,0,0,-0.19103012414056136,0.0,0.0,0.916298060564818
31,Private,97453,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0,-0.659393869044041,0.0,0.0,0.916298060564818
36,Private,51838,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0,-1.0375986916426394,0.0,0.0,0.916298060564818
35,Self-emp-not-inc,233533,Bachelors,13,Separated,Craft-repair,Not-in-family,White,Male,0,0,65,United-States,<=50K,0,0,0.46887780166114956,0.0,0.0,0.916298060564818
58,Local-gov,53481,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States,<=50K,0,0,-1.0239761875643867,0.0,0.0,0.916298060564818
46,Private,166546,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,24,United-States,<=50K,0,0,-0.08652736004908412,0.0,0.0,0.916298060564818
64,Private,125684,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0,-0.4253239283056648,0.0,0.0,0.916298060564818
33,Private,82393,HS-grad,9,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K,0,0,-0.7842599137296683,0.0,0.0,0.916298060564818
25,Local-gov,476599,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,2.48419586391591,0.0,0.0,0.916298060564818
28,Private,272913,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,30,Mexico,<=50K,0,0,0.7953867551618139,0.0,0.0,0.017522966995576726
35,Private,160120,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,>50K,0,0,-0.13980685561016257,0.0,0.0,0.005954406260632868
82,Self-emp-not-inc,71438,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,20,United-States,<=50K,0,0,-0.8750904263147312,0.0,0.0,0.916298060564818
44,Private,89172,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,0,0,-0.7280536111450822,0.0,0.0,0.916298060564818
27,Federal-gov,38645,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,-1.1469849949319808,0.0,0.0,0.916298060564818
39,Self-emp-inc,151029,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,0,0,-0.21518250051302035,0.0,0.0,0.916298060564818
29,Private,406826,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,<=50K,0,0,1.9056913130626383,0.0,0.0,0.916298060564818
46,Self-emp-not-inc,177407,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K,0,0,0.003523776161446987,0.0,0.0,0.916298060564818
43,Self-emp-not-inc,34007,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,>50K,0,0,-1.185439756900901,0.0,0.0,0.916298060564818
40,Self-emp-not-inc,95226,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K,0,0,-0.6778584561300232,0.0,0.0,0.916298060564818
29,Private,227890,HS-grad,9,Never-married,Protective-serv,Other-relative,Black,Male,0,0,40,United-States,<=50K,0,0,0.4220903454751605,0.0,0.0,0.916298060564818
36,Private,215392,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K,0,0,0.31846645261453826,0.0,0.0,0.916298060564818
27,Self-emp-inc,64379,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,<=50K,0,0,-0.9336182755468589,0.0,7.462214939768189,0.916298060564818
29,Private,264166,Assoc-voc,11,Divorced,Other-service,Unmarried,White,Female,0,0,45,Columbia,<=50K,0,0,0.7228632961402214,0.0,0.0,0.001701258931609391
28,State-gov,158834,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,0,0,-0.1504693877127998,0.0,0.0,0.916298060564818
66,Self-emp-not-inc,140456,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,0,0,-0.30284576017179443,0.0,0.0,0.916298060564818
19,Private,243373,12th,8,Never-married,Sales,Other-relative,White,Male,1055,0,40,United-States,<=50K,0,0,0.550463583846181,6.962243464266207,0.0,0.916298060564818
30,Local-gov,191777,HS-grad,9,Never-married,Protective-serv,Own-child,Black,Female,0,0,40,United-States,<=50K,0,0,0.12266886660848982,0.0,0.0,0.916298060564818
72,Private,402306,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,32,Canada,<=50K,0,0,1.8682149171808962,0.0,0.0,0.004423273222184417
61,Self-emp-inc,156542,Prof-school,15,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K,0,0,-0.16947290527053274,0.0,0.0,0.916298060564818
